2mop_IN	4.07545
ac_IN	4.5796
ala-L_IN	0.0525215
arg-L_IN	7.82013
arg-L_OUT	12.8842
asp-L_IN	11.3059
asp-L_OUT	11.9239
co2_IN	10.8363
co2_OUT	14.5079
energy_IN	9.79871
energy_OUT	10.0673
glc-D_IN	12.5635
glc-D_OUT	13.2598
gln-L_IN	4.77967
glucys_IN	6.80642
glu-L_OUT	9.34355
gly_IN	6.80642
glyc_IN	4.30762
glycogen_IN	2.14183
gthrd_OUT	6.80642
h2o_IN	0.383233
h2o_OUT	14.7412
h_IN	2.41114
h_OUT	13.7056
lac-L_OUT	6.3247
nh4_IN	10.8866
nh4_OUT	9.260363018511
o2_IN	8.86738
pi_IN	11.1466
pi_OUT	11.1466
prot_ala_IN	0.0260214999999988
prot_arg_IN	5.06407
ser-L_IN	1.41442
ser-L_OUT	0.896132381489004
urea_OUT	0.910428800000002
2AMACHYD	10.1902
ACITL	11.3402
ACOAHi	0.230559
ACONTm	4.97115946257118
ACONTm_R	0.0271788440601791
ACRNtm	15.9198
ACS	4.810159
ADK1	5.7205878
AKGDm	0.415654818641169
AKGDm_R	0.0355542001301692
AKGtm	104.576457232186
AKGtm_R	99.9896990506972
ALATA_L	0.0785430000000034
ARGN	0.910428800000002
ARGSL	0.910428800000002
ARGSS	0.910428800000002
ASPTA	5.45646440236326
ASPTA_R	0.449853202363261
ASPTAm	106.067863967025
ASPTAm_R	99.5328239670248
ASPtm	6.53504
ATPS4m	39.881349381489
ATPtm	114.702327718408
ATPtm_R	79.879974118408
CBPSam	0.910428800000002
CELLWORK	0.26859
CITtm	11.3402
CO2tm	126.012472322174
CO2tm_R	127.172263522174
CRNtim	15.9198
CSm	16.284180618511
CSNATm	15.9198
CSNATr	15.9198
CYOOm	8.86738
CYOR-u10m	17.73476
ENO	99.038300165923
ENO_R	101.511532547412
FBA	122.530745480406
FBA_R	121.085215480406
FBP	0.242119
FUMm	5.365979418511
FUMtm	0.910428800000002
G3PD1	103.117980315401
G3PD1_R	98.8103603154007
G6PPer	4.392446618511
G6Pter	4.392446618511
GAPD	7.52702936651019
GAPD_R	0.328349366510187
GHMT2r	14.4981092306739
GHMT2r_R	14.4981092306739
GLCter	4.392446618511
GLNtm	4.77967
GLUDxm	98.4023641709113
GLUDxm_R	114.0880423524
GLUNm	7.10578566234604
GLUNm_R	2.32611566234604
GLUt2m	92.1934197242423
GLUt2m_R	106.123727905731
GLYCOGEN_BREAK	2.14183
GLYK	4.30762
GTHS	6.80642
H2Oter	4.392446618511
H2Otm	79.5675699715717
H2Otm_R	117.835412953061
HCO3Em	8.6041176
HEX1	3.69614661851099
Htm2	88.7696153461777
Htm2_R	103.101603164689
ICDHxm	93.5015661460051
ICDHxm_R	88.5575855274941
LDH_L	103.963484770172
LDH_L_R	97.6387847701718
MALtm	13.8350024
MDH	13.8350024
MDHm	188.413747775959
MDHm_R	169.212765957448
MMEm	4.07545
MMMm	4.07545
MMSAD1m	4.07545
NADH2-u10m	13.279209381489
NADH_REDOX	1.018509981489
NDPK1	2.5118088
NH4tm	106.924077538913
NH4tm_R	95.1076405574243
O2tm	8.86738
OCBTm	0.910428800000002
ORNt4m	0.910428800000002
PCm	3.6182388
PDHm	0.364380618511
PEPCK	2.5118088
PFK	1.687649
PGCD	9.671912381489
PGI	102.371939132606
PGI_R	100.926409132606
PGK	100.940508517291
PGK_R	93.7418285172906
PGM	99.0277926287612
PGM_R	101.50102501025
PGMT	2.14183
PIt2m	34.8223536
PIter	4.392446618511
PPA	5.7205878
PPCOACm	4.07545
PROTDEG_ALA	0.0260214999999988
PROTDEG_ARG	5.06407
PSERT	9.671912381489
PSP_L	9.671912381489
PYK	0.0385764185109938
PYRt2m	99.9946489101681
PYRt2m_R	96.0120294916571
SERHL	10.1902
SUCD1m	4.455550618511
SUCOASm	4.455550618511
TPI	105.054052708124
TPI_R	99.300902708124
