X13dpg_c	0	9.99999999999984e-07	0
X13dpg_c	1	0.000296999999999995	0
X13dpg_c	2	0.0294029999999995	0
X13dpg_c	3	0.970298999999982	0
X2pg_c	0	9.99999999999984e-07	0
X2pg_c	1	0.000296999999999995	0
X2pg_c	2	0.0294029999999995	0
X2pg_c	3	0.970298999999982	0
X3pg_c	0	9.99999999999984e-07	0
X3pg_c	1	0.000296999999999995	0
X3pg_c	2	0.0294029999999995	0
X3pg_c	3	0.970298999999982	0
ac_c	0	9.99999999999999e-05	0
ac_c	1	0.0198	0
ac_c	2	0.980099999999997	0
ac_i	0	0.0001	0
ac_i	1	0.0198	0
ac_i	2	0.9801	0
accoa_c	0	9.99999999999994e-05	0
accoa_c	1	0.0197999999999999	0
accoa_c	2	0.980099999999992	0
accoa_m	0	9.99999999999994e-05	0
accoa_m	1	0.0197999999999999	0
accoa_m	2	0.980099999999992	0
acrn_c	0	9.99999999999994e-05	1
acrn_c	1	0.0197999999999999	1
acrn_c	2	0.980099999999992	1
acrn_m	0	9.99999999999994e-05	1
acrn_m	1	0.0197999999999999	1
acrn_m	2	0.980099999999992	1
akg_c	0	9.99999999999984e-11	0
akg_c	1	4.94999999999992e-08	0
akg_c	2	9.80099999999983e-06	0
akg_c	3	0.000970298999999982	0
akg_c	4	0.0480298004999991	0
akg_c	5	0.950990049899981	0
akg_m	0	9.99999999999984e-11	0
akg_m	1	4.94999999999992e-08	0
akg_m	2	9.80099999999983e-06	0
akg_m	3	0.000970298999999982	0
akg_m	4	0.0480298004999991	0
akg_m	5	0.950990049899981	0
ala_L_c	0	1e-06	0
ala_L_c	1	0.000297000000000001	0
ala_L_c	2	0.029403	0
ala_L_c	3	0.970299	0
ala_L_i	0	1e-06	0
ala_L_i	1	0.000297000000000001	0
ala_L_i	2	0.029403	0
ala_L_i	3	0.970299	0
arg_L_c	0	1e-12	0
arg_L_c	1	5.94000000000002e-10	0
arg_L_c	2	1.47015e-07	0
arg_L_c	3	1.940598e-05	0
arg_L_c	4	0.001440894015	0
arg_L_c	5	0.057059402994	0
arg_L_c	6	0.941480149400999	0
arg_L_i	0	1.00000000000001e-12	0
arg_L_i	1	5.94000000000003e-10	0
arg_L_i	2	1.47015e-07	0
arg_L_i	3	1.94059800000001e-05	0
arg_L_i	4	0.001440894015	0
arg_L_i	5	0.057059402994	0
arg_L_i	6	0.941480149401	0
asp_L_c	0	9.99999999999991e-09	0
asp_L_c	1	3.95999999999996e-06	0
asp_L_c	2	0.000588059999999993	0
asp_L_c	3	0.0388119599999995	0
asp_L_c	4	0.960596009999988	0
asp_L_i	0	1e-08	0
asp_L_i	1	3.96000000000001e-06	0
asp_L_i	2	0.000588060000000001	0
asp_L_i	3	0.03881196	0
asp_L_i	4	0.96059601	0
asp_L_m	0	9.99999999999986e-09	0
asp_L_m	1	3.95999999999994e-06	0
asp_L_m	2	0.000588059999999991	0
asp_L_m	3	0.0388119599999994	0
asp_L_m	4	0.960596009999984	0
citr_L_c	0	1e-12	0
citr_L_c	1	5.93999999999999e-10	0
citr_L_c	2	1.47015e-07	0
citr_L_c	3	1.940598e-05	0
citr_L_c	4	0.001440894015	0
citr_L_c	5	0.0570594029939998	0
citr_L_c	6	0.941480149400996	0
citr_L_m	0	1e-12	0
citr_L_m	1	5.93999999999999e-10	0
citr_L_m	2	1.47015e-07	0
citr_L_m	3	1.940598e-05	0
citr_L_m	4	0.001440894015	0
citr_L_m	5	0.0570594029939998	0
citr_L_m	6	0.941480149400996	0
co2_c	0	0.00999999999999996	0
co2_c	1	0.989999999999995	0
co2_i	0	0.01	0
co2_i	1	0.99	0
co2_m	0	0.00999999999999996	0
co2_m	1	0.989999999999995	0
dhap_c	0	9.99999999999983e-07	0
dhap_c	1	0.000296999999999995	0
dhap_c	2	0.0294029999999994	0
dhap_c	3	0.970298999999981	0
f6p_c	0	9.99999999999986e-13	0
f6p_c	1	5.93999999999991e-10	0
f6p_c	2	1.47014999999998e-07	0
f6p_c	3	1.94059799999997e-05	0
f6p_c	4	0.00144089401499998	0
f6p_c	5	0.057059402993999	0
f6p_c	6	0.941480149400982	0
fdp_c	0	9.99999999999968e-13	0
fdp_c	1	5.9399999999998e-10	0
fdp_c	2	1.47014999999995e-07	0
fdp_c	3	1.94059799999993e-05	0
fdp_c	4	0.00144089401499995	0
fdp_c	5	0.0570594029939979	0
fdp_c	6	0.941480149400964	0
fum_m	0	9.99999999999989e-09	0
fum_m	1	3.95999999999995e-06	0
fum_m	2	0.000588059999999993	0
fum_m	3	0.0388119599999995	0
fum_m	4	0.960596009999986	0
g3p_c	0	9.99999999999984e-07	1
g3p_c	1	0.000296999999999995	1
g3p_c	2	0.0294029999999995	1
