2mop_IN	0.000296643874700299
ac_IN	45.7166164837218
ala-L_IN	18.2832701585711
arg-L_IN	5.92106551497683
arg-L_OUT	7.71239555271602
asp-L_IN	59.13107543003
asp-L_OUT	55.2429013706531
co2_IN	374.998917823938
co2_OUT	499.993694857046
energy_IN	90.066055274673
energy_OUT	90.0802506301953
glc-D_IN	23.3608028743079
glc-D_OUT	0.000849616777612687
gln-L_IN	18.5606243349943
glucys_IN	13.3666916727136
glu-L_OUT	1.78015658091521
gly_IN	13.3666916727136
glyc_IN	0.0156758785244545
glyc_OUT	0.124723084387009
glycogen_IN	78.3733061442718
gthrd_OUT	13.3666916727136
h2o_IN	228.53627195402
h2o_OUT	205.78384919951
h_IN	264.408583330138
h_OUT	409.160635165809
lac-L_OUT	254.534906391856
nh4_IN	63.6718022688036
nh4_OUT	125.632843355648
o2_IN	115.646305347778
pi_IN	480.307405962632
pi_OUT	480.307405962632
prot_ala_IN	10.41898305388
prot_arg_IN	189.249907954824
ser-L_IN	1.8065282369156
ser-L_OUT	8.56893329637121e-05
urea_OUT	3.88846041081969
2AMACHYD	53.0954998065789
ACITL	322.754799353776
ACOAHi	0.0141063610926143
ACONTm	65.1061798650154
ACONTm_R	19.3893639580438
ACRNtm	368.471415837498
ACS	45.7307228448145
ADK1	49.6191832556341
AKGDm	62.4981308477622
AKGDm_R	0.000847186711480157
AKGtm	22.5871606361538
AKGtm_R	0.000470413648186538
ALATA_L	28.7022532124511
ARGN	3.88846041081969
ARGSL	3.88846041081969
ARGSS	3.88846041081969
ASPTA	0.000510597392465883
ASPTA_R	0.000396773353071146
ASPTAm	29.9151898843487
ASPTAm_R	29.9147897088665
ASPtm	0.000400175482255516
ATPS4m	515.733946433963
ATPtm	299.635785158689
ATPtm_R	31.2664339128015
CBPSam	3.88846041081969
CELLWORK	0.0141953555222756
CITtm	322.754799353776
CO2tm	247.753763070687
CO2tm_R	49.9946436189766
CRNtim	368.471415837498
CSm	368.471615260748
CSNATm	368.471415837498
CSNATr	368.471415837498
CYOOm	115.646305347778
CYOR-u10m	231.292610695555
ENO	188.779291008925
ENO_R	36.7108766701796
FBA	151.709880375574
FBA_R	49.9766209737723
FBP	34.9542288225428
FUMm	66.3860407157451
FUMtm	3.88846041081969
G3PD1	0.109047205862554
G6PPer	28.3737365005967
G6Pter	0.000235522840419833
G6Pter_R	49.9998051665155
GAPD	230.665163621115
GAPD_R	27.3076920233735
GHMT2r	14.9659448832879
GHMT2r_R	14.9659448832879
GLCter	28.3728868838191
GLNtm	18.5606243349943
GLUDxm	16.9004476353531
GLUDxm_R	22.7070702792618
GLUNm	48.2812755366043
GLUNm_R	29.7206512016099
GLUt2m	12.7444134877966
GLUt2m_R	37.1112602912175
GLYCOGEN_BREAK	78.3733061442718
GLYCPH	0.109053512484422
GLYK	6.30662185585606e-06
GTHS	13.3666916727136
H2Oter	28.3737365005967
H2Otm	21.3636358210434
H2Otm_R	14.8048202054775
HCO3Em	305.973715082181
HEX1	51.7336897581269
Htm2	396.172990449339
Htm2_R	31.9255662716987
ICDHxm	45.7198287243293
ICDHxm_R	0.00301281735770176
LDH_L	282.734920934177
LDH_L_R	28.2000145423211
MALtm	0.00101669299803575
MDH	0.00101669299803575
MDHm	66.3884279842661
MDHm_R	0.00137057552286571
MMEm	0.000296643874700299
MMMm	0.000296643874700299
MMSAD1m	0.000296643874700299
NADH2-u10m	168.79503039063
NADH_REDOX	0.00155856602085052
NDPK1	322.753896484818
NH4tm	28.2630495268551
NH4tm_R	37.128590807121
O2tm	115.646305347778
OCBTm	3.88846041081969
ORNt4m	3.88846041081969
PCm	302.084958027487
PDHm	0.000199423249773198
PEPCK	322.753896484818
PFK	136.687488224345
PGCD	51.2890572589962
PGI	132.880803561129
PGI_R	31.147544159327
PGK	240.886864093904
PGK_R	37.5293924961622
PGM	187.432541182971
PGM_R	35.3641268442253
PGMTer	78.3733061442718
PIt2m	268.369351245887
PIter	28.3737365005967
PPA	49.6191832556341
PPCOACm	0.000296643874700299
PROTDEG_ALA	10.41898305388
PROTDEG_ARG	189.249907954824
PSERT	51.2890572589962
PSP_L	51.2890572589962
PYK	474.822310823563
PYRt2m	326.611503427324
PYRt2m_R	24.5263459765876
SERHL	53.0954998065789
SUCD1m	62.4975803049254
SUCOASm	62.4975803049254
TPI	139.263057851028
TPI_R	37.6388456550889
ARG_tmL	1.79133003773918
ARG_OUT2	187.458577917085
