13dpg_c	0	0.646848306490548	0
13dpg_c	1	0.0256909290583188	0
13dpg_c	2	0.0255487837251029	0
13dpg_c	3	0.301911980726039	0
2pg_c	0	0.633124760076611	0
2pg_c	1	0.0259562525122397	0
2pg_c	2	0.0283484451623944	0
2pg_c	3	0.312570542248764	0
3pg_c	0	0.639967534528797	0
3pg_c	1	0.0258239580966933	0
3pg_c	2	0.026952490269976	0
3pg_c	3	0.307256017104543	0
ac_c	0	0.977028083646876	0
ac_c	1	0.0219166061629326	0
ac_c	2	0.00105531019019078	0
ac_i	0	0.97871449	0
ac_i	1	0.02117102	0
ac_i	2	0.00011449	0
accoa_c	0	0.94353094610393	0
accoa_c	1	0.0367262054054969	0
accoa_c	2	0.0197428484905724	0
accoa_m	0	0.93002581632626	0
accoa_m	1	0.0430244139676061	0
accoa_m	2	0.0269497697061325	0
acrn_c	0	0.94353094610393	1
acrn_c	1	0.0367262054054969	1
acrn_c	2	0.0197428484905725	1
acrn_m	0	0.94353094610393	1
acrn_m	1	0.0367262054054969	1
acrn_m	2	0.0197428484905725	1
akg_c	0	0.180228040084396	0
akg_c	1	0.0957072440266534	0
akg_c	2	0.0667492673819706	0
akg_c	3	0.16437852491606	0
akg_c	4	0.0321825678433663	0
akg_c	5	0.460754355747557	0
akg_m	0	0.180568370583874	0
akg_m	1	0.0958879710507039	0
akg_m	2	0.0668752936980233	0
akg_m	3	0.1646870940108	0
akg_m	4	0.0321526429959017	0
akg_m	5	0.459828627660701	0
ala-L_c	0	0.320781840503263	1
ala-L_c	1	0.0106070491152521	1
ala-L_c	2	0.0197742846177985	1
ala-L_c	3	0.648836825763686	1
ala-L_i	0	1e-06	1
ala-L_i	1	0.000297000000000001	1
ala-L_i	2	0.029403	1
ala-L_i	3	0.970299	1
arg-L_c	0	0.363884557026346	1
arg-L_c	1	0.028256099243841	1
arg-L_c	2	0.000889942038575699	1
arg-L_c	3	5.6908193229851e-05	1
arg-L_c	4	0.00236861793172013	1
arg-L_c	5	0.0632974021620635	1
arg-L_c	6	0.541246473404224	1
arg-L_i	0	1.00000000000001e-12	1
arg-L_i	1	5.94000000000003e-10	1
arg-L_i	2	1.47015e-07	1
arg-L_i	3	1.94059800000001e-05	1
arg-L_i	4	0.001440894015	1
arg-L_i	5	0.057059402994	1
