"ala-L_IN"	116.0281513120
"arg-L_IN"	32.3561624895
"asp-L_IN"	25.4457502789
"co2_IN"	98765.7500437933
"glc-D_IN"	658.4956568523
"gln-L_IN"	223.4462238658
"glu-L_IN"	38.0498548111
"glycogen_IN"	203.9823951712
"gly_IN"	75.0711596887
"h2o_IN"	0.0010000000
"h_IN"	0.0010000000
"mlthf_IN"	168.1535385085
"nh4_IN"	0.0010000000
"o2_IN"	1085.3056551790
"prot_ala_IN"	24.9399389236
"prot_arg_IN"	13.3138595225
"prot_asp_IN"	23.3739475504
"prot_gln_IN"	9.0583722122
"prot_glu_IN"	32.3881130624
"prot_gly_IN"	24.4616217350
"prot_ser_IN"	15.2025293236
"ser-L_IN"	339.9075504185
"thf_IN"	0.1366554336
"2AMACHYD_f"	524.5960837469
"ACONTm_f"	100000.0000000000
"ADK1_f"	59.5439885594
"AKGDm_f"	386.2057772795
"AKGtm_f"	0.0010000000
"ALATA_L_f"	161.2361287897
"ALAmix_f"	67.3291165685
"ALAtl_f"	24.9399389236
"ALAtin_f"	48.6990347435
"ALAtout_f"	21.1414135791
"ARGN_f"	74.4645054906
"ARGSL_f"	59.5439885594
"ARGSS_f"	59.5439885594
"ARGmix_f"	20.2495357628
"ARGtl_f"	13.3138595225
"ARGtin_f"	12.1066267267
"ARGtout_f"	0.2140469032
"ASPTA_f"	2292.0275970987
"ASPTAm_f"	2346.5944435117
"ASPtl_f"	23.3739475504
"ASPmix_f"	21.0834394824
"ASPtin_f"	4.3623107965
"ASPtout_f"	1.6508321471
"ASPtm_f"	2346.5944435117
"ATPS4m_f"	5040.3234986155
"ATPtm_f"	3842.2900887255
"CBPSam_f"	59.5439885594
"ATPASES_f"	1706.5674025929
"CO2tm_f"	100000.0000000000
"CSm_f"	328.7179576575
"CYOOm_f"	1085.3056551790
"CYOR-u10m_f"	2170.6113103580
"ENO_f"	99829.9604967559
"FBA_f"	100000.0000000000
"FBP_f"	594.6766579640
"FUMm_f"	445.7487658389
"FUMtm_f"	59.5439885594
"G3PD1_f"	3.0805342512
"G5SDxm_f"	14.9205169313
"G6PDH2r_f"	187.6892904032
"G6PPer_f"	128.9046180935
"G6Pter_f"	99924.9222229223
"GAPD_f"	100000.0000000000
"GHMT2r_f"	10708.0020310192
"GLCmix_f"	523.9320251846
"GLCtin_f"	134.5636316676
"GLCtout_f"	128.9046180935
"GLNmix_f"	159.4173618330
"GLNS_f"	280.3829548362
"GLNtin_f"	64.0288620328
"GLNtl_f"	9.0583722122
"GLNtout_f"	15.3753436008
"GLNtm_f"	330.3007381265
"GLUDxm_f"	0.0010000000
"GLUNm_f"	330.3007381265
"GLUtl_f"	32.3881130624
"GLUt2m_f"	1502.1378039570
"GLUmix_f"	37.3494255812
"GLUtin_f"	0.7004292298
"GLUtout_f"	20.5446509004
"GLYtl_f"	24.4616217350
"GLYmix_f"	69.9988194138
"GLYtin_f"	5.0723402749
"GLYtout_f"	6.0055867233
"GLYCOGEN_BREAK_f"	203.9823951712
"GLYCPH_f"	3.0805342512
"GND_f"	187.6892904032
"H2Oter_f"	128.9056180935
"H2Otm_f"	0.1880416389
"HCO3Em_f"	1524.6951986101
"HEX1_f"	134.5636316676
"Htm2_f"	0.0010000000
"ICDHxm_f"	100000.0000000000
"LDH_L_f"	109.8269165903
"MALtm_f"	764.4124252796
"MDH_f"	0.0010000000
"MDHm_f"	1210.1611911185
"NADH2-u10m_f"	1784.4065330785
"NADPH_REDOX_f"	375.3785808064
"NDPK1_f"	1527.6151718191
"NH4tm_f"	213.5591179986
"O2tm_f"	1085.3056551790
"ORNTArm_f"	14.9205169313
"OCBTm_f"	59.5439885594
"ORNtm_f"	14.9205169313
"ORNt4m_f"	59.5439885594
"PCm_f"	1465.1512100507
"PDHm_f"	328.7179576575
"PEPCK_f"	1527.6151718191
"PFK_f"	741.7549699082
"PGCD_f"	523.6786896826
"PGI_f"	985.0858816928
"PGK_f"	100000.0000000000
"PGL_f"	187.6892904032
"PGM_f"	99829.9604967559
"PGMTer_f"	203.9823951712
"PIt2m_f"	3842.2890887255
"PIter_f"	75.1791403064
"PPA_f"	59.5439885594
"PROTDEG_ALA_f"	24.9399389236
"PROTDEG_ARG_f"	13.3138595225
"PROTDEG_ASP_f"	23.3739475504
"PROTDEG_GLN_f"	9.0583722122
"PROTDEG_GLU_f"	32.3881130624
"PROTDEG_GLY_f"	24.4616217350
"PROTDEG_SER_f"	15.2025293236
"PROTSYN_ALA_f"	30.9742281113
"PROTSYN_ARG_f"	10.2859224147
"PROTSYN_ASP_f"	21.1082840533
"PROTSYN_GLN_f"	7.7941073540
"PROTSYN_GLU_f"	19.8953719914
"PROTSYN_GLY_f"	21.3345071556
"PROTSYN_SER_f"	13.9599163758
"PROTSYN_ATP_f"	260.8829589490
"PSERT_f"	523.6786896826
"PSP_L_f"	523.6786896826
"PYK_f"	1357.5756685749
"PYRt2m_f"	1793.8701677082
"RPE_f"	125.1261936021
"RPI_f"	62.5630968011
"SERHL_f"	524.5960837469
"SERmix_f"	264.1843140001
"SERtl_f"	15.2025293236
"SERtin_f"	75.7232364184
"SERtout_f"	78.2423234329
"SUCD1m_f"	386.2047772795
"SUCOASm_f"	386.2047772795
"TALA_f"	62.5630968011
"TKT1_f"	62.5630968011
"TKT2_f"	62.5630968011
"TPI_f"	100000.0000000000
"ACONTm_r"	99671.2820423425
"AKGDm_r"	0.0010000000
"AKGtm_r"	1789.8722393927
"ALATA_L_r"	139.7127968131
"ASPTA_r"	0.0010000000
"ASPTAm_r"	0.0010000000
"ASPtm_r"	0.0010000000
"ATPtm_r"	0.0010000000
"CO2tm_r"	99518.9454939844
"ENO_r"	100000.0000000000
"FBA_r"	99852.9216880557
"G6Pter_r"	100000.0000000000
"GAPD_r"	99646.3608135615
"GHMT2r_r"	10710.1958991501
"GLUDxm_r"	484.3158675657
"GLUt2m_r"	0.0010000000
"H2Oter_r"	0.0010000000
"H2Otm_r"	5051.0545410139
"Htm2_r"	2571.8483422823
"ICDHxm_r"	99671.2820423425
"LDH_L_r"	0.0010000000
"MALtm_r"	0.0010000000
"MDH_r"	764.4124252796
"MDHm_r"	0.0010000000
"NH4tm_r"	0.0010000000
"PGI_r"	963.1337633506
"PGK_r"	99646.3608135615
"PGM_r"	100000.0000000000
"PIter_r"	0.1013632287
"PYRt2m_r"	0.0010000000
"TPI_r"	99856.0022223069
"ala-L_OUT"	88.4705301476
"arg-L_OUT"	20.4635826660
"asp-L_OUT"	22.7342716295
"co2_OUT"	100000.0000000000
"glc-D_OUT"	652.8366432781
"gln-L_OUT"	174.7927054338
"glu-L_OUT"	57.8940764816
"glyc_OUT"	3.0805342512
"gly_OUT"	76.0044061371
"h2o_OUT"	556.4966051665
