"ala-L_IN"	115.8964672835
"arg-L_IN"	32.2113739186
"asp-L_IN"	25.4396069391
"co2_IN"	98881.7882604585
"glc-D_IN"	618.0791899320
"gln-L_IN"	223.6620587609
"glu-L_IN"	38.0324867410
"glycogen_IN"	310.3027063920
"gly_IN"	75.0796746293
"h2o_IN"	0.0010000000
"h_IN"	0.0010000000
"mlthf_IN"	1048.4873022745
"nh4_IN"	0.0010000000
"o2_IN"	878.9004995922
"prot_ala_IN"	22.2010021934
"prot_arg_IN"	16.8526317607
"prot_asp_IN"	22.9289285822
"prot_gln_IN"	9.1630237264
"prot_glu_IN"	33.4851697497
"prot_gly_IN"	23.5186047266
"prot_ser_IN"	14.8441582554
"ser-L_IN"	246.2331292259
"thf_IN"	0.0010000000
"2AMACHYD_f"	236.0559471661
"ACONTm_f"	100000.0000000000
"ADK1_f"	12.1964550200
"AKGDm_f"	300.8227377595
"AKGtm_f"	0.0010000000
"ALATA_L_f"	138.9426910481
"ALAmix_f"	76.1503577305
"ALAtl_f"	22.2010021934
"ALAtin_f"	39.7461095530
"ALAtout_f"	25.0206650152
"ARGN_f"	26.7067383853
"ARGSL_f"	12.1964550200
"ARGSS_f"	12.1964550200
"ARGmix_f"	22.4126200751
"ARGtl_f"	16.8526317607
"ARGtin_f"	9.7987538436
"ARGtout_f"	1.4662007863
"ASPTA_f"	8790.4339547206
"ASPTAm_f"	845.7034557057
"ASPtl_f"	22.9289285822
"ASPmix_f"	21.4773978134
"ASPtin_f"	3.9622091257
"ASPtout_f"	1.9867559589
"ASPtm_f"	845.7034557057
"ATPS4m_f"	4093.6807602016
"ATPtm_f"	4030.6239587738
"CBPSam_f"	12.1964550200
"ATPASES_f"	2060.7492633393
"CO2tm_f"	99492.8531716490
"CSm_f"	279.0040873794
"CYOOm_f"	878.9004995922
"CYOR-u10m_f"	1757.8009991844
"ENO_f"	154.7854530345
"FBA_f"	100000.0000000000
"FBP_f"	939.5259439972
"FUMm_f"	313.0181927794
"FUMtm_f"	12.1964550200
"G3PD1_f"	4.6837445348
"G5SDxm_f"	14.5102833653
"G6PDH2r_f"	247.4371572669
"G6PPer_f"	187.2125327510
"G6Pter_f"	99876.9098263590
"GAPD_f"	384.8281017727
"GHMT2r_f"	1211.8014527594
"GLCmix_f"	505.1744142081
"GLCtin_f"	112.9047757239
"GLCtout_f"	187.2125327510
"GLNmix_f"	181.7094953228
"GLNS_f"	130.5614521069
"GLNtin_f"	41.9525634381
"GLNtl_f"	9.1630237264
"GLNtout_f"	23.0644558174
"GLNtm_f"	150.6017706499
"GLUDxm_f"	0.0010000000
"GLUNm_f"	150.6017706499
"GLUtl_f"	33.4851697497
"GLUt2m_f"	100000.0000000000
"GLUmix_f"	30.2420555993
"GLUtin_f"	7.7904311417
"GLUtout_f"	31.9776617905
"GLYtl_f"	23.5186047266
"GLYmix_f"	62.6917798446
"GLYtin_f"	12.3878947847
"GLYtout_f"	9.5389690900
"GLYCOGEN_BREAK_f"	310.3027063920
"GLYCPH_f"	4.6837445348
"GND_f"	247.4371572669
"H2Oter_f"	187.2135327510
"H2Otm_f"	0.0010000000
"HCO3Em_f"	351.6830841672
"HEX1_f"	112.9047757239
"Htm2_f"	0.0010000000
"ICDHxm_f"	100000.0000000000
"LDH_L_f"	137.9852848177
"MALtm_f"	100000.0000000000
"MDH_f"	99527.7982788416
"MDHm_f"	785.2209139378
"NADH2-u10m_f"	1456.9792614249
"NADPH_REDOX_f"	494.8743145338
"NDPK1_f"	363.6277539235
"NH4tm_f"	63.1765327665
"O2tm_f"	878.9004995922
"ORNTArm_f"	14.5102833653
"OCBTm_f"	12.1964550200
"ORNtm_f"	14.5102833653
"ORNt4m_f"	12.1964550200
"PCm_f"	339.4866291472
"PDHm_f"	279.0040873794
"PEPCK_f"	363.6277539235
"PFK_f"	1093.0418409398
"PGCD_f"	230.0426487382
"PGI_f"	1250.6184082100
"PGK_f"	384.8281017727
"PGL_f"	247.4371572669
"PGM_f"	154.7854530345
"PGMTer_f"	310.3027063920
"PIt2m_f"	4030.6229587738
"PIter_f"	123.0911736410
"PPA_f"	12.1964550200
"PROTDEG_ALA_f"	22.2010021934
"PROTDEG_ARG_f"	16.8526317607
"PROTDEG_ASP_f"	22.9289285822
"PROTDEG_GLN_f"	9.1630237264
"PROTDEG_GLU_f"	33.4851697497
"PROTDEG_GLY_f"	23.5186047266
"PROTDEG_SER_f"	14.8441582554
"PROTSYN_ALA_f"	34.9195995110
"PROTSYN_ARG_f"	10.6749014527
"PROTSYN_ASP_f"	22.5809073527
"PROTSYN_GLN_f"	8.0108128041
"PROTSYN_GLU_f"	22.0308906291
"PROTSYN_GLY_f"	22.9279530215
"PROTSYN_SER_f"	14.5978564185
"PROTSYN_ATP_f"	287.1460678578
"PSERT_f"	230.0426487382
"PSP_L_f"	230.0426487382
"PYK_f"	518.4122069580
"PYRt2m_f"	618.4917165266
"RPE_f"	164.9581048446
"RPI_f"	82.4790524223
"SERHL_f"	236.0559471661
"SERmix_f"	188.9590795997
"SERtl_f"	14.8441582554
"SERtin_f"	57.2740496262
"SERtout_f"	54.9466304350
"SUCD1m_f"	300.8217377595
"SUCOASm_f"	300.8217377595
"TALA_f"	82.4790524223
"TKT1_f"	82.4790524223
"TKT2_f"	82.4790524223
"TPI_f"	148.8331524078
"ACONTm_r"	99720.9959126206
"AKGDm_r"	0.0010000000
"AKGtm_r"	607.7946735639
"ALATA_L_r"	136.9358438279
"ASPTA_r"	7954.6044796387
"ASPTAm_r"	0.0010000000
"ASPtm_r"	0.0010000000
"ATPtm_r"	0.0010000000
"CO2tm_r"	100000.0000000000
"ENO_r"	0.0010000000
"FBA_r"	99846.4841030574
"G6Pter_r"	100000.0000000000
"GAPD_r"	0.0010000000
"GHMT2r_r"	1215.2410301592
"GLUDxm_r"	201.5818483964
"GLUt2m_r"	99535.5007300712
"H2Oter_r"	0.0010000000
"H2Otm_r"	4944.2461894412
"Htm2_r"	3931.2382236007
"ICDHxm_r"	99720.9959126206
"LDH_L_r"	0.0010000000
"MALtm_r"	99527.7982788416
"MDH_r"	100000.0000000000
"MDHm_r"	0.0010000000
"NH4tm_r"	0.0010000000
"PGI_r"	1262.0606161120
"PGK_r"	0.0010000000
"PGM_r"	0.0010000000
"PIter_r"	0.0010000000
"PYRt2m_r"	0.0010000000
"TPI_r"	0.0010000000
"ala-L_OUT"	101.1710227457
"arg-L_OUT"	23.8788208614
"asp-L_OUT"	23.4641537723
"co2_OUT"	100000.0000000000
"glc-D_OUT"	692.3869469591
"gln-L_OUT"	204.7739511402
"glu-L_OUT"	62.2197173898
"glyc_OUT"	4.6837445348
"gly_OUT"	72.2307489346
"h2o_OUT"	238.4523096120
"h_OUT"	1110.3347120899
"lac-L_OUT"	137.9842848177
"mlthf_OUT"	1045.0477248747
"nh4_OUT"	42.3199622928
"prot_ala_OUT"	34.9195995110
"prot_arg_OUT"	10.6749014527
"prot_asp_OUT"	22.5809073527
"prot_gln_OUT"	8.0108128041
"prot_glu_OUT"	22.0308906291
"prot_gly_OUT"	22.9279530215
"prot_ser_OUT"	14.5978564185
"ser-L_OUT"	243.9057100347
"thf_OUT"	3.4405773998
"urea_OUT"	26.7067383853
